id,category,product_title,rating,review_text
399e4875-686e-4ffb-9843-57c8e251a0b2,Jewelry,Platinum-Plated Sterling Silver Swarovski Zirconia Leverback Earrings,4,"Nice, sparkly zircon stones, perfect size ... not too small, not too large. Backs of earrings are sturdy. Am very satisfied  ... (just wish they were real diamonds:-))"
4a4b5d9c-c62d-40e7-b094-bed7b3006536,Kitchen,Microwave Spatter Screen,2,It's silly to pay for this product
3264511d-003c-4735-a922-e29cfe1abaa6,Jewelry,Dealglad® 10pcs Acrylic Clear Ring Earrings Storage Box Display Organizer Black Pad,5,Love these boxes for giving ring gifts.
5f2cd4ab-36e2-4155-8b72-d2975fedd4ab,Kitchen,Chef Gear Anti Fatigue Kitchen Comfort,5,"I purchased this mat as I have been cooking a lot more lately. I got the inspiration from my boyfriend's mom who has one of these in her kitchen. Hers was larger but the &#34;cushy&#34; part of the mat is exactly the same. I love how the mat is easy to clean up if I spill something on it. It seems very durable and well made, especially for the price! I would highly recommend this to anyone that is interested."
a2b599e9-25d8-4e05-a3f0-413ddb7e2841,Jewelry,SOUFEEL Travel Series Charms 925 Sterling Silver Charm Have a Trip Charms Journey Beads,5,This charm is adorable and a great addition to my ever growing Pandora bracelet!
d7e94c07-0295-405e-aeb6-691254965063,Jewelry,St Benedict Exorcism Ring Demon Protection Ghost Hunter Sz 11,5,I buy ring a couple a months ago I never feel so free in my entire life and protected I never take off this ring.the one I have now Is a little small so a getting a bigger one now.
e4a29ee7-a708-46a1-9556-52197fe7bf0f,Jewelry,5 Pairs 925 Sterling Silver Small Medium Large Endless Hoop Earrings Set Cartilage Nose 10 12 14 16 24mm,5,"Good variety for the price, would recommend!"
db91d131-69d9-4e39-962b-72fe966c0fae,Kitchen,Keurig Brewing System,4,"I recently upgraded my Keurig Brewer from the Keurig Mini to the Keurig K250.  I love the fact that at the press of button, I have a fresh cup of coffee is 30 seconds.  However, I don't think this brewer gets my cup of joe as hot than my mini brewer did.  Also I ran into the trouble that some of the K-cups that I had for my mini did not work in the newer 2.0 system.  As a result, be careful of the K-cups that you purchase so they are compatible with the newer 2.0 systems.  Kuddos to Keurig's customer service as they were excellent in handling my questions regarding the K-cup situation.<br />OVERALL, I would say I love my new Keurig!"
259cecf6-4c92-4de0-b4e9-21d23e9c83a5,Kitchen,Covermate Stretch-to-fit Food Covers - 2 pack,2,"The ones I got are more like cellophane than plastic and when you stretch them open to use them, the material tears away from the elastic, making them useless. I am so sad that I bought several packages of these. I've never had this problem with any other similar products."
6aa14a89-5e84-4b5a-818e-cbfc30f869f2,Kitchen,"Epica 18-Oz. Glass Beverage Bottles, Set of 6",3,I like them but I broke one already.
c812635b-f2af-4afd-8662-f9cd71ea9ec0,Jewelry,6MM Sterling Silver High Polished Half-Round Light Comfort Fit Classy Dome Wedding Band Ring,5,Beautiful and fast shipping!
7650822f-9708-4561-8773-65f5bfcf30bc,Kitchen,Spiral Slicer Spiralizer Complete Bundle - Vegetable Spiralizer and Cutter - Zucchini Pasta Noodle Spaghetti Maker,1,This made mush of my veggies. Very disappointed
c51455e2-dfa2-464d-b16d-7fcf0dc427aa,Jewelry,"10k Gold Polished Mother and Child Pendant Necklace, 18""",5,This was a gift for my mom and she wears it everyday and loves it.
f008ac98-f924-41a0-8544-a8f1f66e9021,Jewelry,Fossilized Carcharocles Megalodon Shark Tooth 1.5 - 2.0 Inches Length,3,The tooth was not as pictured it looks totally different. I really wanted a front tooth so I could make a necklace but I think I received a back tooth. The tooth is nice so I don't feel cheated just disappointed.
834d9fca-dc27-483c-b2c1-0a217e24df72,Jewelry,3 Inch Sun Kissed Orange Sparkle Ball Hoop Earrings,3,They are too large! Wish they were smaller hoops! Disappointed!
6e62e4a6-fbb4-483f-acdb-88ed50d97b7d,Kitchen,Thermos Intak Hydration Water Bottle with Meter,2,The water coming out of this bottle tastes like plastic and does not give the crisp taste that a steel bottle would give.
9270c0ea-9f61-42a8-b480-3e7061592276,Jewelry,distintive & stylish BUYINHOUSE New Stylish Ladies Girls Antique Brass Plated Flashing Red and Brown Rhinestones Crystals Flower Petals Leaves Brooches Pin Clips,5,Many Many comments from others
8e97d9f4-73b9-4f7f-b36a-5058bede59a5,Kitchen,Spectrum Diversified Leaf Knock Down 2 Tier Server,5,This is easy to assemble and holds a lot of produce. My boyfriend even loved it!
181d74b1-54fd-49de-aef6-1f673b94fa1c,Jewelry,NOSE BONEZ by Bodfx - Wholesale 40 Piece Nose Ring Stud Set. Clear CZ Gem Studs. 0.8mm with Dimple end.,5,"These are great! Perfect size, just what I was looking for!"
c9a4b583-6e8a-492a-b3fc-36617ec1092e,Kitchen,Brita Grand Water Filter Pitcher,1,"This is the 3rd Brita water pitcher I've owned. Something is clearly wrong with the electronic indicator light. It indicates that the filter needs to be changed immediately. I've owned this model for 2 months, and it's indicated I need to change the filter at least once per week -- and just now, after replacing the filter AGAIN and filling the pitcher with water, it says I need to replace the filter AGAIN. The item is sold by Amazon, and it's now past the 30-day return window -- but there's no way to contact Amazon about this obviously defective product."
99860b29-348e-4487-84db-f9e4ab2c0a94,Jewelry,"Betsey Johnson ""Pinktina"" Rose Cluster Heart Drop Earrings",3,Way too big and heavy.  I'm a Betsey fan yet these are just too heavy and dirty looking.
2b9aa664-ce7f-449d-8399-8db937d79676,Kitchen,"Fit & Fresh Cool Coolers Slim Character Shaped Lunch Ice Packs, Multicolored - Set of 4",4,"They are cute...for a kid's lunch box, but the coolant doesn't stay solidified for as long as one of the regular cylindrical or square kinds.  Not effective; just bought them for the cuteness factor.  Should probably give them to my five-year old niece."
0ee77575-0099-42a5-9eec-cba604e6d000,Kitchen,iPerfect Kitchen Detachable Grade Stainless Steel Blades Meat Tenderizer Tool & Knife - Included Cleaning Brush,5,Awesome product
a07d1283-8200-4552-80d4-ea6eaf81bbaa,Kitchen,Newest & Improved Spiralizer Vegetable Slicer Complete Bundle - Best Vegetable Cutter - Zucchini Pasta Noodle Spaghetti Maker,5,Great value. Works well. Been enjoying some nice veg noodles. Fast and easy. Perfect for 1 or 2 person dinners.
c8b1aecc-494a-430d-a8bb-fdafdd590942,Kitchen,"What Night? Funny Wine Glass 13 oz - Best Birthday Gifts For Women - Unique Gift For Her - Novelty Christmas Present Idea For Mom, Wife, Girlfriend, Sister, Friend, Boss, Coworker, or Adult Daughter",5,"This glass is awesome. It's very humorous and durable, and my sister loved it as a birthday gift.  She's used it twice already and it's a good conversation piece.  Thank you for a great product!!"
ea896fc1-0346-481b-807c-e07aa1998946,Kitchen,Keurig  Brewing System,4,"We've only just purchased our Keurig, and so far we love it. The only complaint is the seemingly longer than normal 'warming' time that the machine takes. I don't remember this happening on other Keurigs. Even with the extra time though, it still beats my old coffee maker when it comes to the amount of time it takes to get my coffee ready before work.<br /><br />Thanks Keurig, for the free pods for this review!"
320611e2-1fad-42be-aa70-24a850955184,Jewelry,Simulated Pearl Stretch Bracelet Set,5,Love them. Look great and work with almost any outfit.
615a48b4-635b-465a-8837-158a3b2b029b,Jewelry,Sterling Silver Round Cut Cubic Zirconia Stud Earrings,5,"No, they do not look like real diamonds, but they do look high-quality. They are beautiful and sparkly, and the size is just right. Best possible CZs at this price point."
2a397141-4d29-4287-a94c-d3a220a34606,Kitchen,RSVP Manual Drip Coffee Filter Cone for Carafes or Thermos,5,"After breaking yet ANOTHER glass carafe that I use with our Melitta drip filter, I decided to go another route.  I ordered a Zojirushi SH-HA10XA Stainless Steel Thermal Carafe and this filter cone.  Simply couldn't be happier.  It works exactly as expected."
96d5230c-2edc-4265-9c6d-c85f2ebb8db7,Jewelry,ELYA Stainless Steel Triple Mesh Strands Polished Heart Bracelet 7.5 inches,5,Beautiful !!!!
9988a1ea-e217-4f29-abb5-958aae7919a5,Jewelry,Freida Rothman Classic Two-Tone Rings (Set of Five),3,"These rings are much darker on the website photo, which I prefer.  They are more light gray in person.  The bands are quite thin and look &#34;ok&#34; on the finger."
46d2e5e4-f0bd-4533-ac43-47e416ff93e9,Jewelry,14k Yellow Gold 2mm Thickness Huggie Earrings (10 x 10 mm),1,"These were way too small, even smaller than an infant."
4c99cd1d-ed76-46de-979e-cd76a1e506af,Jewelry,Finger Size Measuring Ring-Ring Sizing Finger Size Gauge Jewelry Sizer Tool-Ring Finger Sizer,5,"Very nice ring sizer, light and less noise in compare of the metal one"
c12b7759-2385-4183-bf42-99b34195be20,Jewelry,Sterling Silver and Gemstone Heart Pendant Necklace (1/6 cttw),5,Love this necklace!  It is so simple yet very beautiful! Looks exactly as pictured I have been complimented numerous times since receiving it last week! Great buy you won't be disappointed!
bd2c7eed-d81f-4d66-9f3f-e5d50c312f37,Kitchen,"Whitmor Adjustable Drawer Dividers, Includes 2 Dividers",5,I am a man of many socks and these helped organize them much better than what I was doing. It's easy to do by color and style.
7987bafc-675c-479c-80c2-f8c3cd354661,Kitchen,Breville BKC700XL Gourmet Single-Serve Coffeemaker with Iced-Beverage Function,5,The pumps usually go out on these after a year or so but they work great up until that time.  I wish this brand made a newer model!
870f1ba6-ab73-44ba-af23-bfd030226024,Jewelry,HeroNeo® Natural Crystal Healing Point Pendant Chakra Cut Gemstone Jewelry Necklace New,5,"It doesn't really good like the picture, it looks darker and more plastic looking, but I liked it."
be9a7d72-f3a5-457e-a748-dfe2828f57b2,Jewelry,"Sterling Silver Diamond-Accent Heart Pendant Necklace, 18""",5,Awesome necklace! I purchased it for my girlfriend and she loves it! It's just the right size not too big and not so tiny that you have to strain to see it
342bc356-b54b-4e76-a50f-4ecbb2777e48,Kitchen,Hamilton Beach 58148A Power Elite Multi-Function Blender,3,"It is a nice blender but has a ridiculous lid on the glass container.  The lid has a pouring spout with a flap on it which is fine but also has a fairly large hole in the center of the lid, so when you put in to much liquid there is liquid shooting out and up the center hole.  Luckily for us we have our old glass blender container we could replace it with.  I would be looking for a blender with a better lid...NO HOLES!"
c0c3e8bf-f2a2-43ed-8afb-eea22a786d9c,Jewelry,"Epinki Men's Women's Stainless Steel Jewelry Promise Rings ""Forever Love"" Engraved CZ Blue",5,Item was what was described. Also great service.
3d542aa3-c565-4977-a462-5629acf5601d,Jewelry,Ivory Pearl Drop Designer Wedding Earrings with Pave CZ,5,These  are beautiful!<br />They match my necklace  that I have had for years. The pearls look real so when u matched them up with my real pearl necklace  they were a perfect  match.
550857b6-5c03-44b9-8813-785bc2296424,Jewelry,"10k White Gold Aquamarine and Diamond (0.2cttw, G-H Color, I1-I2 Clarity) Heart Ring, Size 6",4,"Very pretty, although it's not as clear as expected, a bit small but I have thin fingers so just nice!"
d95bbe28-71ea-4b9a-8a3b-77d245766963,Kitchen,"BELLA LINEA 2 Slice Toaster with Extra Wide Slot, Color Teal",5,Works perfectly!
88ca9249-c177-405a-b744-2e351a94fcb8,Kitchen,Now Designs Butter Dish,2,Too heavy and over-sized. The quality is low
21910122-3676-4150-b1b0-256868a634b8,Kitchen,Black & Decker T4569B 4 Slice Toaster - Black,5,item as described
290296ea-0206-4d0b-b7e7-0c3c2609c13e,Kitchen,Kosma Stainless Steel Fish Tray | Serving Tray | Platter | Roast Meat Plate | Fish Platter (Deep Oval) - 60cm,2,"This is very light weight.  Almost like a disposable item.  I was hoping to keep it on my dining room table permanently, but it's not quite up to that level."
1fef9581-799b-4ec1-90f8-c48c506376a0,Kitchen,Penguin Chef Spoon Holder,5,"Looks great in my kitchen, I love penguins....and Seaworld."
ab42b690-be52-40b5-a4ea-28e88e47df0e,Jewelry,ORIGIA Handcraft Malachite Stone Bead Strand Necklace Various Styles,5,I like this Malachite bead strand. Thank you for low price and good quality.
f91b02d0-0525-4ea3-a9d7-d658ec8c08b5,Jewelry,"Stainless steel 4.5 in and 27 in.military dog tag ball chain, 2.4mm #3",5,perfect for my sons medical tags..
651e7abf-1efe-4864-9650-718b156ff1d4,Kitchen,Presto Stainless Steel Deep Fryer,4,Perfect size for cooking for 1 or 2 people. Anything more and it becomes time consuming to load and unload. Still a great product.
540d0439-3b80-477b-a05c-420845724217,Jewelry,"KONOV Mens Vintage Angel Wing Cross Pendant Brown Leather Cord Necklace Chain, Silver",5,I ordered this for my husband and he really love it.
52fa758f-dea8-47c9-962a-6bdc704e4314,Kitchen,"Ozeri Pronto Digital Multifunction Kitchen and Food Scale, Elegant Black",5,Good size and accurate. I've been wanting a scale for a while and this one is nice and compact. Can hold 2 good size steaks or a bowl.
0b462703-f50d-4a09-9a5e-66b5426359c0,Jewelry,.925 Sterling Silver Princess Cut Blue Simulated Sapphire & Cz Ring Size 9,2,BLUE SAPPHIRE TOO SMALL
50c40578-0d5a-4c13-8fcd-92cf597755ad,Kitchen,Norpro 10-Piece Wok Set,3,Cheap.....
cd1b8922-938f-42bb-afa6-67527d49aa03,Jewelry,"KONOV Black Leather Mens Bracelet Stainless Steel Clasp, 8mm - 7.5"", 8"", 8.5"", 9""",3,"The only bad thing that did not ask to 9 inches , I ordered the 8-inch"
f0f15b00-3fac-4f44-9de3-e9d3ffd0e7e5,Jewelry,PiercedOff Tribal Fan with Clear Gems Non-Piercing Septum Hanger,5,It was a bit big for my nose but I squeezed it a little and now it fits my nose perfectly. I love wearing it for pictures and people think that I've actually gotten my septum pierced.
14f27888-1a6e-4b65-bc2f-3e95dee278ce,Jewelry,Black Cherry Amber Silver 925 Leverback Contemporary Earrings,5,"the look just like on the pickture, love them"
acdf54e5-9bdd-43c2-90fb-a96d19e5ef0a,Jewelry,Sterling Silver Cubic Zirconia Halo Ring,5,Very pretty stone and setting
119afab6-8666-4ca3-8f56-a1b550c7819c,Jewelry,"(2pcs) Tentacle Wrap Industrial Barbell 14G 1&1/2""",5,"Love these Tentacle wraps!  Great quality & workmanship.  Beautiful in person.  I actually converted one of them into a pendant for my necklace project.  It looks Great!  Vendor shipped quickly but has Very Poor Communication.  Never responded to my question put weeks ago - So if you have a question, better ask somewhere else or do your own research like I had to do  : )"
8951b890-3596-4144-893d-3bf84b41293f,Kitchen,Panasonic NN-SN686S Countertop/Built-In Microwave with Inverter Technology,5,"Love this, works great, been using it for a while now and I can say it is one of the best mivrowaves I have had both looks and usability wise. I would highly recommend and the wife loves it!"
49633707-895e-43da-8ee1-470a13ad0f00,Jewelry,"Lifetime Jewelry 1MM Rope Chain, 24K Gold with Inlaid Bronze, Premium Fashion Jewelry, Pendant Necklace Made Thin For Charms, Guaranteed for Life, 16 to 30 Inches",5,"This Gold Chain Necklace with 24K Gold Overlay is 30x thicker than ordinary plated gold so it should hold-up much better over the years. This chain is just 1mm thick, so it's lightweight and thin enough to fit most charms over the small clasp to wear around my neck. I think this chain has the look and feel of real gold and is unisex so that both men and women can wear it. I received this product for a discounted price in exchange for my honest and unbiased review."
886fe965-38be-43e5-a42b-1e7e2c8eae0a,Kitchen,Vidalia Chop Wizard,5,makes chopping onions so much easier!!
f282c81f-bd75-4959-b235-729e60577943,Kitchen,FoPerry's - Eco-Friendly High Heat Resistant Silicone BBQ Grill/Oven Gloves - Bundled With A Grill Mat ★,5,"I absolutely love these gloves! I use them any time I am handling anything hot. I have weak hands and, as an added bonus, they give me a great grip. They are too big for my hands, but they work great anyway. I wash them with dish soap and hot water one glove at a time while wearing it, then hang them to dry. Great product! I bought these at a reduced price for my review."
e17687dd-ecef-4ef9-aa25-ba64dfa2cb5e,Kitchen,Awesome Meat Injector with 3 Needles Creates the Juiciest Turkey and BBQ ever! Cleaning Brushes + 100% Food-Grade Materials = Guaranteed to Keep Your Family Safe!,5,"High quality product made of extremely durable materials. This seemed like the best combination of price and quality I could find, and I am not disappointed."
07433e27-bf86-49af-8831-526c82d49288,Kitchen,"Oster 2-Speed Immersion Blender with Stainless Steel Blade and Bonus Measuring Cup, FPSTHB2615B",4,"This Oster Immersion Blender is a great tool for blending soups & sauces and making smoothies and baby food.  It has a lot of power and works well with potatoes and fruit.  The only issue I have with it is that it has too much power for some uses.  It says it is a 2 speed blender, but unfortunately those speeds are fast and faster.  You must use a deep container or the contents will be sprayed out of it.  The included plastic cup works very well and I suppose any cup with that height and diameter would also work well.<br /><br />If it had a slower speed that would make it suitable for blending smaller amounts in smaller containers, I would give it 5 stars."
3fb17f46-cb96-4a9c-b635-03b1019cc1c3,Kitchen,"Foodsaver V4880 Fully Automatic Vacuum Sealing System Bonus: Handheld Sealer, Freshsaver Container, Wine Stopper",5,Awesome product and love it
5304729d-a9aa-45c0-a399-998c8400d18e,Kitchen,BlenderBottle Classic Shaker Bottle,5,"Looks, works, feels great. Love the new clip spot on it."
aeb9facf-7fef-4c99-b52f-a291426d2bed,Jewelry,STR-0123 Stainless Steel Black IP with Heartbeat Laser Etched Band Ring,3,"The ring looks very nice. I bought one for myself and one for my son. The price is right, but the shipping cost is ridiculous."
e0767353-7b94-49b4-b848-38177dd96ba6,Kitchen,Alchemade Copper Barrel Mug for Moscow MulesÊby Alchemade,2,"These are not $100 mugs.  If you are looking for something for the occasional mule, these work."
57d25b57-ff6b-4eb4-ae1b-18152f2a47fd,Kitchen,OliaDesign Set of 12 Pony PVC Toy Cake Topper Twilight Sparkle Figure Set,5,Great cake toppers
40c59ec2-a0f0-420b-88d0-bc0bb135fe45,Jewelry,14G 3/8 Inch 316L Tribal Winged Heart With Gem Black Top Down Navel Ring 416,3,"VERY top heavy. If you have a shallow naval piercing, it will flop forward. It is made nicely, just does not work for me."
dd22d7e0-5944-42a9-b66c-865d5280bd9e,Jewelry,Women's Round Cut Pink Zirconia Black Stainless Steel Heart Fashion Ring Sz 5-10,5,Beautiful ring! Perfect fit!
dbe54ba8-bfc7-4d6f-b112-03036ef8e51a,Jewelry,"Round Simulated Birthstone Crystal Accent Silvertone Tennis Bracelet 7""- March- Simulated Aquamarine",3,OK
305d8633-1e2e-403e-abc6-5369563f49eb,Jewelry,Stainless Steel Round Ball Stud Earrings 2mm 3mm 4mm 5mm 6mm 5 Pair Set,5,Nice post length and true to size. Exactly what I wanted
419d8142-c88a-460c-8cd4-8538b9a473ed,Jewelry,Nike Baller ID Bands,5,Great!
967aedc0-6137-4eef-b5cd-3fe9d6f1b391,Jewelry,Tomas Jewelry Sterling Silver Lotus Ring,2,Nice ring and looked as pictured. I rated 2 stars because the Lotus broke off and the ring broke within 6 months.
a18cef35-51f7-46e7-8e6a-8d50dedee556,Kitchen,Panasonic Flash Xpress Toaster Oven,4,"Great at making toast, probably better than any other toaster oven for that specific purpose.  Other things require more guesswork.  We are still trying to perfect the art of chocolate chip cookies.  Some of the controls feel a bit limited like the timer and heat adjustments."
29a75118-12f0-4d0b-8a87-5ff529fc7fd8,Kitchen,"32 oz. (Ounce) Restaurant Tumbler Beverage Cup, Stackable Cups, Break-Resistant Commerical Plastic, Set of 4 - Blue",4,"Actually love the product.  However, the glasses are stacked when shipped, and one arrived cracked and unusable."
fbee28b6-b557-42b7-9899-527b6cf1f9ff,Jewelry,14K Gold White Freshwater Cultured Pearl Stud Earrings - AAAA Quality,4,They look nice! Although a bit smaller than expected...
a70f847f-dab6-4649-ab48-2f794130f672,Kitchen,Hamilton Beach Toastation Toaster Oven,2,"Received it on the day promised. I have the previous model so, this review will be a comparison. PROS: Taller oven area (about 1/4&#34; more) so although still not as roomy as my  B&D (in toaster-oven heaven), finally, I can roast an open-faced deli sandwich. Larger oven window. Overall size of the appliance is about the same as the previous model. HB kept the toaster lever; thank Goodness as that is easier for my elderly father. CONS: The image is deceiving. Although the toaster opening is about the same (1-1/4&#34;), unbelievably, the space between the grills that holds the slices was greatly reduced to a mere 3/4&#34;! We routinely have Costco bagels that you have to slice yourself; even if you're wide awake and cut the bagel evenly, you'll find yourself coaxing the slices between the grills - now, if you toast only bread slices, you'll be fine. It may be my appliance, but the oven door hinge is not tight enough to keep the door closed; if I tilt it forward slightly to do some clean-up, the door swings open and slams on the counter. As mentioned in a previous review, there is a beep that sounds for every darn thing you do .. plug in, unplug, turn on the toaster and when it's done. The worst beeping is when it's done ... 3 or 4 long, annoying beeps with 2 second intervals. Would have been okay if it was just one, but for crying out loud, HB, there are those of us who are up very early with the family still asleep ... now, we're having to rush to shut it off so that the rest of house doesn't wake up at 5am. 2 stars for keeping the toaster feature separate and for the larger oven area. However, HB took steps backwards with the toaster slot reduction and that annoying beeping for everything! After this morning, I'm not so sure we'll be keeping this one."
18249797-6bcf-40d4-bf99-20237b6ef3ed,Jewelry,eKingstore Attack on Titan Shingeki No Kyojin Cosplay Costume Bracelet Hand Strap,5,"The mechanism for the clasp is something I had never seen before, but it's surprisingly stead-fast! Amazing! I love how comfortable it is too. Nothing digs in to my flesh, and it looks cool as all get out! Thank you!"
eec61f08-83e0-4f4e-983e-43884cb834b9,Jewelry,"Sterling Silver and Diamond Double Heart Pendant Necklace (1/10 cttw, I-J Color, I2-I3 Clarity), 18""",4,My paralyzed wife loves this Double Heart though the chain is too short for her to see it unless she uses a mirror.
68edb75d-ff01-444f-b4eb-b7e5099636fe,Jewelry,Gold and Silver Toned Full Size Electric Guitar Tie Clip,5,"Although I like the design of this clip, it doesn't stay clipped to my tie.  Fell off three times the first day.  There isn't enough spring tension to keep it in place.  Updated Sept 5, 2015 The company not only accepted my return of the clip that had no spring tension, they sent me a replacement, for free.  This one looks and feels like it will stay clipped on a tie so I'm assuming the other was just a fluke.  Great customer service to go well above and beyond."
da61bcb7-d0b3-4524-a387-3d1e2ea502d4,Jewelry,Zoohu Cat Shape Metal Wire Earring Holder / Earring Tree / Earring Oraganizer / Earring Stand / Earring Display (Black),3,"Really nice but smaller than what I hoped for. The space between the rows is to small to hang another set of dangling earrings with out it getting all bunched up. I ended up using just the top and the bottom rows. It is cute but I wish it was bigger. Also, it is well made."
2aaa030a-fc79-4f41-a3d2-c1a1997b97e4,Kitchen,"Vac-Fresh Roll Vacuum Sealer Bags, 11 inch x 50 feet, 3.5mil, Compatible with all Food Save Vacuum Sealers, 1 Roll",4,"These are pretty decent for the price. I have a lot harder of a time getting these to seal, however. I usually end up doing a double seal to make sure they stay closed. The few times I didn't, I ended up with a slow leak.<br /><br />You can go premium and overpay for the Food Saver brand ones, but I think most of the time these are just as good. They do the job."
1b652740-25b8-4723-b264-59814e394d8b,Jewelry,Heart Shaped Ear Elephant Necklace Charm Pendant Animal Lover Gift for Mom Women,5,I would recommend to just about anyone...great quality...great price
e44b9442-6f8e-4894-8c47-5f5e1e9a0827,Jewelry,Vintage Black Eagle Punk Rock Stainless Steel Biker Ring Size 7-13,5,Great value
a0d00114-e174-4e2c-b99e-d7a68d17532f,Jewelry,"Two-Tone Sterling Silver ""Be"" Graffiti Charm Necklace, 18""",3,I love it. It looks exactly as expected. My only disappointment is I saw it on living social for half the price.
ce32b179-f0ea-473d-b912-173a632001de,Kitchen,"Ivation IVA-ICEM25WH Portable Ice Maker with LCD Display, White",4,"I recently moved into a house with no ice maker, so I ordered one of these (though it's from eBay, saved $70). I have to say so far I'm pretty impressed. It makes decent sized ice and is super quiet which is a plus since I have to keep it in my room. I'm a little bummed that it doesn't keep the ice frozen, which I didn't realize but everything that melts gets made into new ice so it works out. Will be buying one of these for my mom."
810370e9-4456-4ba1-a26c-f707136a04a2,Kitchen,Bodum Pebo Vacuum Coffee Maker,5,"Easy, straight firward and one hell of a cup of coffee! It takes a little patience but it pays . The only thing I recommend is to pay attention to your grind, you dont want it too fine. A regular grind should be fine. Also a heat difuser is not neccessery but very nice to have, though heavy aluminum foil works too if you dont have one yet. I really enjoy this method of brewing, its become my weekend ritual."
72db976c-c2c8-482e-99e8-78745752be9b,Kitchen,Tyvek Wristbands (blue) (100/Pkg),4,"Needed this for an event, worked out perfectly"
2d0693cd-7475-48fe-943d-1eb444a7cc9f,Jewelry,Fashion Brand 925 Sterling Silver Heart Love Chain Bracelet,5,"very cute, love it"
e5466a9b-1ef1-4a07-8ec5-bfd8c94eeb25,Kitchen,Top Choice Imports 6-Piece Popsicle Molds Set,5,"Love my popsicle molds! They don't hold a whole recipe (I probable needed a bigger size), but I just put the rest in a glass container. Run under water to loosen from the sides to enjoy. Very happy with my purchase"
f3436acb-e082-4338-8f31-03ebd0ae95bb,Jewelry,GWOOD Medusa Necklace Gold/Black Color Pendant With 24 Inch Long 5mm Wide Figaro Chain,5,I just received the product and thank you very much.<br />It's very nice and wonderful. I love it.
d5973203-b8f9-44cd-857a-093caa1a556a,Jewelry,Novel Box® Glass Top Black Jewelry Display Case + 72 or 36 Slot Ring Display Insert + Custom NB Pouch …,5,Just exactly what I need.  Very pleased.
6a277909-3b88-4e28-b450-59602416f1f0,Jewelry,"KONOV Womens Cubic Zirconia Stainless Steel Bracelet, Cross Heart Cuff Bangle, Silver",3,How ever made this to me it's was made for little girls
598a71b5-3a5d-44da-b1ce-b5703c280f37,Kitchen,"Arcachon Bay Products Pepper Mill PM-01, Salt and Pepper Grinder Set Buy Two, Salt and Pepper Shakers, Spice Mill",5,"These were exactly what I expected, great price and great quality!"
993d5adf-4ade-4a2c-bec9-36d131b6298a,Kitchen,Summit SWC1875 108 Bottle Capacity Full-sized Built-in Dual-Zone Wine Cellar Recessed LED Lighting Automatic Defrost Factory Installed,1,this unit as received was too loud for an occupied room. It's fans and compressor cycled very frequently which was a big distraction in our den. Then after a little more than a year it quit working completely. No repair manuals at the website. No schematics and troubleshooting steps in the instruction manual are useless. I have conclude this particular piece of Chinese junk is a waste of money and heartily recommend NOT buying it.
ba1ec894-160d-43b6-b7c3-fe6b825d2d40,Kitchen,Wilton Industries 2105-2390 12-Cavity Donut Pan,5,This is the best pan! I've used it for brownies to make them extra fun. The kids just love it when I use this pan. Great price as well.
dccf0b4f-8d2d-4c33-b588-879be1bcbea6,Jewelry,Unique Tungsten Cross Pendant .4mm wide Surgical Stainless Steel Box Chain. Blue Carbon Fiber Inlay.,5,its looks better is the picture
25767218-a029-4263-adb7-cbcb763e1e5d,Jewelry,"KONOV Mens Womens Celtic Knot Stainless Steel Pendant Necklace, Black Silver, 24 inch Chain",5,Very good looking pendant.  Can't beat the price!
f5715cef-ec6d-45d5-9af2-8e6d50f3edce,Jewelry,"2 Necklaces For You and Your BFF, PARTNERS IN CRIME, Ours Alone! USA!",1,Cute concept but poorly made I was so disapointed looks like it was made from a tin can
23bd433d-8e74-41f8-a3c2-52907c809a77,Jewelry,8MM Men's Titanium Ring Wedding Band | Black Plated Eternity Ring | Channel Set Black Round CZ,5,Just got my new ring and am very happy with my purchace. Great quality and great price. And only took 2 days to get here.
53e2bbbd-b184-4e34-9071-bb1eaa0e5dbf,Kitchen,"Oxo International 31781 Good Grips Corkscrew, Curved-Wing, Black",5,"This wine opener works great, you don't have to worry about breaking the cork or the lip of the bottle.  Makes a great gift along with the Vacu Vin Wine Saver."
ba41ac60-29e5-4f85-b7ff-dc3e611a8f8e,Jewelry,"KONOV Mens Angel Wing Stainless Steel Pendant Necklace, Black Silver, 24 inch Chain",5,My girlfriend love this necklace
f174db82-1d72-4fcd-bd84-227f6d3d7c19,Kitchen,24pcs Cake Puff Decorating Icing Nozzles Piping Sugarcraft Pastry Tips Tool Set,2,some pieces were bent & the case was cracked and dirty
127c6cec-3c6e-4d90-855b-b493c36c3731,Kitchen,Teika Clack Ingenuous Tool for Removing Top of Soft or Hard Boiled Egg,4,"The first time I used it, it worked, however, it also broke my egg cup."
8409e4b3-e581-43fd-af64-121744145d5e,Jewelry,Light Pink Crystal Beads Rosary Catholic Necklace Miraculous Medal & Crucifix,5,"Such beautiful pink crystal color in this rosary.  It is just beautiful.  The workmanship, price and fast service was excellent.  I would purchase from this seller again."
533bdb5c-c6ad-4cd6-b907-0163e07d0047,Jewelry,14k Yellow Gold White Cultured Freshwater Pearl Dangle Earrings (5.5-6mm and 9-10mm),4,These earrings are lovely but actually a bit larger than I expected.
5670387f-84ab-46cc-b204-a0ad2758a3fe,Jewelry,Amulet Spiritual Protection Black Agate Crystal Point Wand Pendant Necklace,5,I love it! I replaced the cord with one I made but the amulet itself it great!
